work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
base-cec-sandwich-v2, 10, 200, 25, 10, 358.13, 7.14580329, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 477.88, 9.84439017, 82, 2.826418, 151477
base-cec-sandwich-v2, 10, 200, 25, 10, 336.77, 7.07609493, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 471.83, 9.81774771, 29, 3.846728, 53825
base-cec-sandwich-v2, 10, 200, 25, 10, 343.95, 7.13340491, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 468.08, 9.76665987, 73, 7.011957, 134949
base-cec-sandwich-v2, 10, 200, 25, 10, 342.09, 7.09181562, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 467.45, 9.80236939, 44, 5.46969199999999, 81501
base-cec-sandwich-v2, 10, 200, 25, 10, 337.75, 7.08308756, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 478.93, 9.81850586, 33, 5.909824, 61246
base-cec-sandwich-v2, 10, 200, 25, 10, 337.91, 7.09388999, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 479.88, 9.85189948, 65, 3.006395, 120004
base-cec-sandwich-v2, 10, 200, 25, 10, 348.98, 7.13522166, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 476.52, 9.76770452, 33, 10.10914, 61369
base-cec-sandwich-v2, 10, 200, 25, 10, 346.97, 7.11569923, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 473.02, 9.82600372, 62, 5.59956200000001, 114432
base-cec-sandwich-v2, 10, 200, 25, 10, 339.25, 7.09102916, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 472.68, 9.88516994, 71, 5.711697, 131355
base-cec-sandwich-v2, 10, 200, 25, 10, 346.29, 7.08654047, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 475.72, 9.82526362, 47, 6.82554, 87058
base-cec-sandwich-v2, 10, 200, 25, 10, 338.38, 7.09011427, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 492.44, 9.84263452, 60, 5.72523100000001, 111066
base-cec-sandwich-v2, 10, 200, 25, 10, 346.62, 7.06358629, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 479.11, 9.81865308, 70, 4.76453000000001, 129472
base-cec-sandwich-v2, 10, 200, 25, 10, 353.43, 7.12713340, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 483.09, 9.77292772, 67, 3.373244, 124071
base-cec-sandwich-v2, 10, 200, 25, 10, 350.75, 7.10865622, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 478.96, 9.78774217, 41, 5.47275, 75745
base-cec-sandwich-v2, 10, 200, 25, 10, 352.38, 7.11498844, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 484.53, 9.83692487, 81, 4.091815, 149519
base-cec-sandwich-v2, 10, 200, 25, 10, 353.94, 7.11643291, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 473.19, 9.82279739, 72, 4.96700800000001, 133099
base-cec-sandwich-v2, 10, 200, 25, 10, 337.22, 7.10199905, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 489.81, 9.85012223, 93, 3.51411299999999, 171829
base-cec-sandwich-v2, 10, 200, 25, 10, 347.89, 7.08747246, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 474.24, 9.86518014, 136, 5.18294900000001, 250551
base-cec-sandwich-v2, 10, 200, 25, 10, 337.64, 7.09427236, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 487.26, 9.84361688, 52, 6.478673, 96183
base-cec-sandwich-v2, 10, 200, 25, 10, 357.52, 7.12366036, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 477.91, 9.81463444, 34, 7.915032, 63066
base-cec-sandwich-v2, 10, 200, 25, 10, 348.77, 7.09976256, , 0, 
cec-sandwich-v2, 10, 200, 25, 10, 476.30, 9.81732661, 54, 8.268686, 99946
base-cec-sandwich-v2, 10, 200, 25, 10, 344.44, 7.11458882, , 0, 
