work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations,initial_temp_1, initial_temp_2, final_temp_1, final_temp_2
gradient-descent-1, 10, 400, 10, 10, 329.40, 7.04792301, 25, 12.052748, 82991, 32.8, 31.132.2, 31.0
base-gradient-descent-1, 10, 400, 10, 10, 220.66, 4.28608152, , 0, , 33.0, 31.033.0, 31.0
gradient-descent-1, 10, 400, 10, 10, 318.13, 6.98324343, 18, 12.277196, 59947, 32.5, 31.533.5, 30.5
base-gradient-descent-1, 10, 400, 10, 10, 189.51, 4.16306536, , 0, , 32.5, 31.036.4, 30.5
gradient-descent-1, 10, 400, 10, 10, 353.04, 7.72494355, 20, 14.275509, 66566, 33.0, 31.035.2, 30.5
base-gradient-descent-1, 10, 400, 10, 10, 183.48, 4.14053354, , 0, , 31.5, 30.533.8, 30.5
gradient-descent-1, 10, 400, 10, 10, 346.22, 7.72090232, 15, 14.452755, 50265, 32.0, 31.032.0, 29.1
base-gradient-descent-1, 10, 400, 10, 10, 185.93, 4.13630202, , 0, , 31.1, 30.133.0, 30.1
gradient-descent-1, 10, 400, 10, 10, 335.45, 7.69320722, 15, 23.495163, 50114, 31.5, 30.135.2, 31.8
base-gradient-descent-1, 10, 400, 10, 10, 189.01, 4.13621297, , 0, , 33.5, 31.831.5, 30.1
gradient-descent-1, 10, 400, 10, 10, 340.71, 7.74152620, 17, 9.99113700000001, 56985, 33.0, 30.531.2, 30.1
base-gradient-descent-1, 10, 400, 10, 10, 247.78, 4.35934384, , 0, , 31.4, 29.643.2, 34.1
gradient-descent-1, 10, 400, 10, 10, 410.95, 7.85273106, 34, 8.507536, 111828, 37.9, 34.132.2, 31.1
base-gradient-descent-1, 10, 400, 10, 10, 193.90, 4.18271444, , 0, , 32.0, 30.534.8, 30.1
gradient-descent-1, 10, 400, 10, 10, 374.10, 7.88707037, 24, 13.209032, 79286, 32.5, 30.534.8, 31.5
base-gradient-descent-1, 10, 400, 10, 10, 185.79, 4.15554808, , 0, , 33.0, 31.039.8, 31.0
gradient-descent-1, 10, 400, 10, 10, 374.01, 7.88577967, 20, 14.915806, 66823, 32.8, 31.038.1, 31.8
base-gradient-descent-1, 10, 400, 10, 10, 190.65, 4.17429407, , 0, , 33.0, 31.034.2, 32.2
gradient-descent-1, 10, 400, 10, 10, 356.26, 7.72970121, 29, 9.47972200000001, 95941, 33.5, 32.030.6, 30.1
base-gradient-descent-1, 10, 400, 10, 10, 196.83, 4.16631425, , 0, , 31.5, 30.533.5, 31.2
gradient-descent-1, 10, 400, 10, 10, 352.10, 7.72753658, 21, 5.681819, 69405, 32.0, 31.031.1, 29.6
base-gradient-descent-1, 10, 400, 10, 10, 186.11, 4.17978979, , 0, , 31.5, 30.533.2, 30.5
gradient-descent-1, 10, 400, 10, 10, 355.04, 7.73586946, 28, 15.129979, 92723, 32.0, 30.531.8, 30.5
base-gradient-descent-1, 10, 400, 10, 10, 208.49, 4.20652192, , 0, , 31.1, 30.532.2, 31.0
gradient-descent-1, 10, 400, 10, 10, 345.04, 7.07292364, 13, 13.824929, 43796, 32.5, 31.532.5, 31.0
base-gradient-descent-1, 10, 400, 10, 10, 186.81, 4.13468644, , 0, , 32.5, 31.032.0, 30.5
gradient-descent-1, 10, 400, 10, 10, 357.25, 7.78525113, 19, 11.270248, 63274, 32.0, 30.533.8, 31.0
base-gradient-descent-1, 10, 400, 10, 10, 188.81, 4.16256443, , 0, , 32.2, 30.533.2, 30.5
gradient-descent-1, 10, 400, 10, 10, 320.83, 7.01830967, 30, 12.138707, 98554, 31.5, 30.144.8, 32.0
base-gradient-descent-1, 10, 400, 10, 10, 185.81, 4.14919662, , 0, , 32.5, 31.032.0, 30.5
gradient-descent-1, 10, 400, 10, 10, 357.37, 7.73945857, 36, 12.027532, 118201, 32.5, 31.031.5, 30.5
base-gradient-descent-1, 10, 400, 10, 10, 186.10, 4.17097292, , 0, , 31.1, 31.033.8, 31.0
gradient-descent-1, 10, 400, 10, 10, 343.53, 7.79632423, 14, 4.807461, 46994, 32.0, 30.533.8, 31.0
base-gradient-descent-1, 10, 400, 10, 10, 186.59, 4.16913538, , 0, , 32.2, 31.035.9, 31.1
gradient-descent-1, 10, 400, 10, 10, 353.27, 7.78485019, 19, 7.386275, 63152, 32.0, 30.534.2, 30.5
base-gradient-descent-1, 10, 400, 10, 10, 188.09, 4.15572588, , 0, , 32.8, 31.034.0, 30.5
gradient-descent-1, 10, 400, 10, 10, 348.25, 7.76646822, 41, 10.858967, 134170, 40.8, 31.632.0, 30.5
base-gradient-descent-1, 10, 400, 10, 10, 187.95, 4.14106032, , 0, , 32.0, 30.531.1, 30.5
gradient-descent-1, 10, 400, 10, 10, 318.05, 6.98268665, 21, 13.588397, 69515, 31.1, 30.532.5, 31.0
base-gradient-descent-1, 10, 400, 10, 10, 184.70, 4.13400977, , 0, , 32.5, 31.031.1, 29.6
gradient-descent-1, 10, 400, 10, 10, 308.52, 6.93539622, 16, 8.84163600000001, 53385, 32.0, 30.534.4, 29.6
base-gradient-descent-1, 10, 400, 10, 10, 192.17, 4.17952074, , 0, , 31.5, 30.134.2, 30.1
gradient-descent-1, 10, 400, 10, 10, 342.37, 7.70658064, 31, 11.605654, 101904, 32.5, 30.530.6, 29.6
base-gradient-descent-1, 10, 400, 10, 10, 185.57, 4.13952318, , 0, , 30.8, 30.131.5, 30.1
base-gradient-descent-1, 10, 400, 25, 10, 185.34, 4.15302757, , 0, , 32.2, 30.533.8, 30.1
gradient-descent-1, 10, 400, 25, 10, 358.52, 7.76851111, 34, 13.498164, 111719, 31.5, 30.137.6, 30.1
base-gradient-descent-1, 10, 400, 25, 10, 193.98, 4.17821845, , 0, , 31.5, 30.533.0, 31.0
gradient-descent-1, 10, 400, 25, 10, 319.09, 7.02384484, 45, 6.97877, 146616, 32.8, 31.031.2, 29.1
base-gradient-descent-1, 10, 400, 25, 10, 187.28, 4.14621531, , 0, , 32.0, 30.532.0, 30.5
gradient-descent-1, 10, 400, 25, 10, 352.57, 7.69580265, 50, 8.70260900000001, 162983, 32.0, 30.534.0, 31.0
base-gradient-descent-1, 10, 400, 25, 10, 183.06, 4.14694080, , 0, , 33.0, 31.037.6, 29.6
gradient-descent-1, 10, 400, 25, 10, 353.72, 7.81298366, 99, 5.035292, 320606, 32.5, 30.530.6, 30.1
base-gradient-descent-1, 10, 400, 25, 10, 187.40, 4.15755821, , 0, , 31.1, 29.632.0, 31.0
gradient-descent-1, 10, 400, 25, 10, 349.56, 7.75327564, 29, 10.716054, 95425, 38.1, 31.032.0, 30.5
base-gradient-descent-1, 10, 400, 25, 10, 199.65, 4.20657435, , 0, , 32.5, 31.030.1, 29.6
gradient-descent-1, 10, 400, 25, 10, 311.99, 6.98957108, 34, 8.40381000000001, 112269, 34.0, 30.133.5, 30.1
