work,dimension,population_size,max_gens,alpha,RAM,PKG,seconds,generations,diff_fitness,evaluations,initial_temp
intel-3, 3, 400, 25, 10, 19.45, 159.68, 25.79996618, 58, 0.000639000000035139, 211904, 59.0
base-intel-3, 3, 400, 25, 10, 14.81, 117.43, 18.65682375, , 0, , 60.0
intel-3, 3, 400, 25, 10, 18.25, 159.40, 25.35190615, 89, 0.000136999999995169, 324586, 60.0
base-intel-3, 3, 400, 25, 10, 15.44, 118.44, 19.17454108, , 0, , 62.0
intel-3, 3, 400, 25, 10, 18.84, 162.32, 25.61927842, 34, 0.000714000000016313, 124797, 61.0
base-intel-3, 3, 400, 25, 10, 13.17, 117.05, 18.37502080, , 0, , 63.0
intel-3, 3, 400, 25, 10, 18.28, 163.98, 25.57989211, 69, 0.000268000000005486, 252004, 63.0
base-intel-3, 3, 400, 25, 10, 12.32, 116.52, 17.88854593, , 0, , 63.0
intel-3, 3, 400, 25, 10, 17.40, 161.58, 25.03710084, 68, 8.00000000253931e-05, 248206, 64.0
base-intel-3, 3, 400, 25, 10, 11.77, 115.54, 17.86911894, , 0, , 63.0
intel-3, 3, 400, 25, 10, 17.02, 160.88, 24.81467544, 53, 0.000674000000003616, 194008, 63.0
base-intel-3, 3, 400, 25, 10, 12.28, 117.20, 17.95365110, , 0, , 62.0
intel-3, 3, 400, 25, 10, 16.36, 159.96, 24.74296369, 45, 0.000478999999984353, 164879, 59.0
base-intel-3, 3, 400, 25, 10, 12.19, 116.10, 17.77023384, , 0, , 60.0
intel-3, 3, 400, 25, 10, 23.62, 170.09, 26.94752415, 37, 0.000273999999990338, 135634, 59.0
base-intel-3, 3, 400, 25, 10, 26.11, 126.64, 21.74610681, , 0, , 60.0
intel-3, 3, 400, 25, 10, 40.82, 175.05, 31.06668201, 50, 0.00224200000002384, 182943, 62.0
base-intel-3, 3, 400, 25, 10, 24.13, 119.82, 21.18541161, , 0, , 61.0
intel-3, 3, 400, 25, 10, 23.04, 165.62, 26.32102738, 51, 0.000351000000023305, 186757, 62.0
base-intel-3, 3, 400, 25, 10, 28.34, 131.01, 22.19047367, , 0, , 63.0
intel-3, 3, 400, 25, 10, 23.92, 168.09, 26.49978677, 50, 0.000486000000023523, 183094, 63.0
base-intel-3, 3, 400, 25, 10, 19.85, 122.44, 20.01621388, , 0, , 63.0
intel-3, 3, 400, 25, 10, 41.01, 175.51, 30.89544216, 82, 0.000134000000002743, 299167, 62.0
base-intel-3, 3, 400, 25, 10, 27.04, 124.87, 22.05771544, , 0, , 62.0
intel-3, 3, 400, 25, 10, 30.43, 167.29, 28.16321168, 33, 2.10000000038235e-05, 121168, 58.0
base-intel-3, 3, 400, 25, 10, 45.22, 143.04, 27.39676692, , 0, , 60.0
intel-3, 3, 400, 25, 10, 43.90, 171.59, 32.10970799, 58, 0.000222000000007938, 212199, 60.0
base-intel-3, 3, 400, 25, 10, 60.97, 160.57, 32.05751212, , 0, , 60.0
intel-3, 3, 400, 25, 10, 73.71, 214.52, 40.93281922, 50, 0.000749999999982265, 183105, 60.0
base-intel-3, 3, 400, 25, 10, 31.65, 128.55, 23.22048249, , 0, , 64.0
intel-3, 3, 400, 25, 10, 40.52, 170.43, 31.27522333, 98, 0.000364999999987958, 357599, 63.0
base-intel-3, 3, 400, 25, 10, 33.91, 131.11, 24.25965198, , 0, , 63.0
intel-3, 3, 400, 25, 10, 35.39, 170.67, 29.83564750, 80, 0.000221000000010463, 292002, 60.0
base-intel-3, 3, 400, 25, 10, 26.18, 131.44, 21.60599561, , 0, , 60.0
intel-3, 3, 400, 25, 10, 38.93, 179.88, 30.33697485, 42, 0.000173000000017964, 153976, 58.0
base-intel-3, 3, 400, 25, 10, 22.37, 121.01, 20.68777639, , 0, , 59.0
intel-3, 3, 400, 25, 10, 25.95, 168.57, 27.11528455, 64, 0.000177000000007865, 233934, 60.0
base-intel-3, 3, 400, 25, 10, 19.46, 125.16, 19.78898524, , 0, , 60.0
intel-3, 3, 400, 25, 10, 29.70, 170.29, 28.05888668, 55, 0.000562000000002172, 201113, 60.0
base-intel-3, 3, 400, 25, 10, 25.83, 131.89, 22.08884934, , 0, , 63.0
intel-3, 3, 400, 25, 10, 38.51, 183.34, 30.72749364, 48, 0.000154000000009091, 175757, 62.0
base-intel-3, 3, 400, 25, 10, 27.90, 129.85, 22.18482762, , 0, , 63.0
intel-3, 3, 400, 25, 10, 20.86, 162.95, 25.64850489, 65, 0.000290000000006785, 237370, 62.0
base-intel-3, 3, 400, 25, 10, 11.48, 115.86, 17.56313559, , 0, , 60.0
intel-3, 3, 400, 25, 10, 23.15, 164.42, 26.17871625, 39, 0.000540999999998348, 142682, 59.0
base-intel-3, 3, 400, 25, 10, 10.60, 114.33, 17.16415429, , 0, , 61.0
intel-3, 3, 400, 25, 10, 43.78, 198.42, 34.15397817, 51, 0.000292000000001735, 186674, 64.0
base-intel-3, 3, 400, 25, 10, 96.98, 252.98, 47.07660613, , 0, , 59.0
intel-3, 3, 400, 25, 10, 37.11, 181.61, 31.34347900, 61, 8.50000000127693e-05, 222913, 60.0
base-intel-3, 3, 400, 25, 10, 29.03, 133.26, 22.58467625, , 0, , 60.0
intel-3, 3, 400, 25, 10, 54.27, 193.85, 35.36720242, 38, 0.000360000000000582, 139188, 60.0
base-intel-3, 3, 400, 25, 10, 37.39, 136.27, 25.32955707, , 0, , 60.0
intel-3, 3, 400, 25, 10, 69.83, 209.98, 39.79066150, 42, 0.00120800000001964, 153829, 59.0
base-intel-3, 3, 400, 25, 10, 59.60, 160.30, 31.81634692, , 0, , 61.0
intel-3, 3, 400, 25, 10, 73.68, 213.25, 40.88706868, 36, 0.000625000000013642, 132096, 60.0
base-intel-3, 3, 400, 25, 10, 37.32, 136.98, 25.16298342, , 0, , 60.0
intel-3, 3, 400, 25, 10, 41.56, 175.64, 31.64928782, 44, 0.000495999999998276, 161278, 60.0
base-intel-3, 3, 400, 25, 10, 29.82, 132.24, 22.97260417, , 0, , 60.0
base-intel-3, 3, 200, 10, 10, 30.87, 131.08, 23.30507649, , 0, , 59.0
intel-3, 3, 200, 10, 10, 20.31, 161.78, 25.53662199, 24, 0.000563999999997122, 44107, 60.0
base-intel-3, 3, 200, 10, 10, 12.38, 115.15, 17.75995937, , 0, , 58.0
intel-3, 3, 200, 10, 10, 53.47, 181.89, 35.02212612, 32, 0.000247000000001663, 58684, 60.0
base-intel-3, 3, 200, 10, 10, 17.83, 122.27, 19.39027335, , 0, , 63.0
intel-3, 3, 200, 10, 10, 44.66, 176.54, 31.64884870, 26, 0.000553000000024895, 47783, 62.0
base-intel-3, 3, 200, 10, 10, 38.34, 130.76, 25.50257055, , 0, , 63.0
intel-3, 3, 200, 10, 10, 42.55, 173.68, 31.32183012, 25, 0.00527299999998831, 46084, 63.0
base-intel-3, 3, 200, 10, 10, 23.90, 126.85, 21.01275223, , 0, , 60.0
intel-3, 3, 200, 10, 10, 28.24, 167.48, 27.41385002, 14, 0.000910000000033051, 26147, 61.0
base-intel-3, 3, 200, 10, 10, 11.21, 112.21, 17.54742295, , 0, , 60.0
intel-3, 3, 200, 10, 10, 41.34, 181.78, 31.38170143, 17, 0.00155999999998357, 31375, 60.0
base-intel-3, 3, 200, 10, 10, 29.90, 123.55, 21.87175235, , 0, , 61.0
intel-3, 3, 200, 10, 10, 29.03, 168.49, 28.13032178, 17, 0.0034170000000131, 31460, 59.0
base-intel-3, 3, 200, 10, 10, 16.87, 120.65, 19.17542871, , 0, , 59.0
intel-3, 3, 200, 10, 10, 29.44, 172.28, 29.21500667, 30, 2.99999999811007e-05, 55127, 59.0
base-intel-3, 3, 200, 10, 10, 29.52, 144.68, 25.38518135, , 0, , 61.0
intel-3, 3, 200, 10, 10, 19.17, 160.69, 25.45702705, 30, 0.000887000000034277, 55071, 61.0
base-intel-3, 3, 200, 10, 10, 10.07, 111.38, 17.30176839, , 0, , 68.0
intel-3, 3, 200, 10, 10, 13.56, 154.78, 23.64079157, 17, 0.00252499999999145, 31476, 63.0
base-intel-3, 3, 200, 10, 10, 18.99, 120.88, 20.49901724, , 0, , 66.0
intel-3, 3, 200, 10, 10, 33.01, 173.53, 29.43809179, 34, 0.000315000000000509, 62422, 62.0
base-intel-3, 3, 200, 10, 10, 23.49, 121.84, 20.72138913, , 0, , 62.0
intel-3, 3, 200, 10, 10, 29.96, 168.65, 28.29268886, 22, 0.00432899999998426, 40747, 67.0
base-intel-3, 3, 200, 10, 10, 24.02, 118.48, 20.67756127, , 0, , 63.0
intel-3, 3, 200, 10, 10, 23.89, 161.61, 26.17550755, 25, 0.00087300000001278, 45963, 61.0
base-intel-3, 3, 200, 10, 10, 11.35, 115.04, 17.60562210, , 0, , 60.0
intel-3, 3, 200, 10, 10, 15.45, 156.72, 24.23635354, 27, 0.00112500000000182, 49551, 62.0
base-intel-3, 3, 200, 10, 10, 11.28, 115.70, 17.63360667, , 0, , 66.0
intel-3, 3, 200, 10, 10, 15.26, 159.36, 24.11687171, 23, 0.00154200000002902, 42438, 58.0
base-intel-3, 3, 200, 10, 10, 11.11, 117.40, 17.56403047, , 0, , 61.0
intel-3, 3, 200, 10, 10, 15.03, 155.03, 24.02812075, 20, 0.00569799999999532, 36921, 59.0
base-intel-3, 3, 200, 10, 10, 11.92, 118.00, 17.88118101, , 0, , 58.0
intel-3, 3, 200, 10, 10, 14.73, 160.03, 24.00915170, 32, 0.000657999999987169, 58780, 66.0
base-intel-3, 3, 200, 10, 10, 11.50, 116.29, 17.58541722, , 0, , 61.0
intel-3, 3, 200, 10, 10, 15.01, 155.69, 24.11259233, 39, 0.000418000000024676, 71562, 61.0
base-intel-3, 3, 200, 10, 10, 11.03, 113.29, 17.51021004, , 0, , 64.0
intel-3, 3, 200, 10, 10, 14.98, 158.87, 24.20792987, 18, 0.00301100000001497, 33110, 63.0
base-intel-3, 3, 200, 10, 10, 11.32, 115.03, 17.64367882, , 0, , 63.0
intel-3, 3, 200, 10, 10, 14.71, 155.98, 24.00918706, 17, 0.00292100000001483, 31345, 63.0
base-intel-3, 3, 200, 10, 10, 11.71, 117.17, 17.76478840, , 0, , 63.0
intel-3, 3, 200, 10, 10, 14.87, 160.29, 23.88815382, 22, 0.00121500000000196, 40560, 61.0
base-intel-3, 3, 200, 10, 10, 11.03, 114.46, 17.38761052, , 0, , 61.0
intel-3, 3, 200, 10, 10, 15.45, 160.17, 24.20683588, 41, 0.000532000000021071, 75049, 61.0
base-intel-3, 3, 200, 10, 10, 11.67, 117.02, 17.54810597, , 0, , 60.0
intel-3, 3, 200, 10, 10, 14.86, 160.72, 23.91945133, 17, 0.000496999999995751, 31513, 60.0
base-intel-3, 3, 200, 10, 10, 11.52, 119.70, 17.45954098, , 0, , 62.0
intel-3, 3, 200, 10, 10, 15.15, 161.78, 23.93716643, 14, 0.00126699999998436, 25965, 58.0
base-intel-3, 3, 200, 10, 10, 11.13, 116.09, 17.35875299, , 0, , 58.0
intel-3, 3, 200, 10, 10, 14.93, 160.53, 23.83124194, 27, 0.0010780000000068, 49748, 60.0
base-intel-3, 3, 200, 10, 10, 11.13, 116.14, 17.49132807, , 0, , 69.0
intel-3, 3, 200, 10, 10, 15.19, 162.18, 24.12134623, 25, 0.00128200000000334, 46035, 63.0
base-intel-3, 3, 200, 10, 10, 11.38, 118.54, 17.53996418, , 0, , 65.0
intel-3, 3, 200, 10, 10, 15.00, 160.28, 23.97213423, 15, 0.00124700000003486, 27854, 63.0
base-intel-3, 3, 200, 10, 10, 11.27, 119.37, 17.53092669, , 0, , 62.0
intel-3, 3, 200, 10, 10, 15.05, 160.89, 24.02906725, 21, 0.00179400000001806, 38777, 60.0
base-intel-3, 3, 200, 10, 10, 11.08, 118.11, 17.40263967, , 0, , 61.0
intel-3, 3, 200, 10, 10, 14.80, 157.54, 23.69434585, 29, 0.0010599999999954, 53280, 60.0
base-intel-3, 3, 200, 10, 10, 11.27, 117.50, 17.47567250, , 0, , 60.0
intel-3, 3, 200, 10, 10, 16.55, 160.81, 23.99108843, 25, 0.00226000000003523, 46020, 61.0
base-intel-3, 3, 200, 10, 10, 12.99, 114.46, 17.79863176, , 0, , 59.0
base-intel-3, 3, 200, 25, 10, 10.97, 116.61, 17.47329510, , 0, , 60.0
intel-3, 3, 200, 25, 10, 14.99, 158.91, 24.19600340, 83, 0.000336000000004333, 151631, 61.0
base-intel-3, 3, 200, 25, 10, 12.70, 124.17, 18.17700049, , 0, , 64.0
intel-3, 3, 200, 25, 10, 29.93, 174.09, 28.53591263, 31, 0.00106299999998782, 56790, 64.0
base-intel-3, 3, 200, 25, 10, 17.56, 127.83, 19.28859705, , 0, , 64.0
intel-3, 3, 200, 25, 10, 24.28, 169.71, 26.61811523, 37, 0.00174300000003313, 67834, 64.0
base-intel-3, 3, 200, 25, 10, 24.60, 130.85, 21.03316513, , 0, , 63.0
intel-3, 3, 200, 25, 10, 40.20, 176.57, 30.37247492, 59, 0.000269000000002961, 107568, 63.0
base-intel-3, 3, 200, 25, 10, 24.94, 127.43, 21.14098806, , 0, , 63.0
intel-3, 3, 200, 25, 10, 38.87, 181.47, 30.26545224, 76, 0.000765999999998712, 138586, 61.0
base-intel-3, 3, 200, 25, 10, 29.68, 128.66, 22.41798478, , 0, , 61.0
intel-3, 3, 200, 25, 10, 41.06, 180.71, 30.74951420, 84, 0.000222000000007938, 153085, 60.0
base-intel-3, 3, 200, 25, 10, 25.20, 134.28, 21.25340423, , 0, , 60.0
intel-3, 3, 200, 25, 10, 38.26, 182.65, 30.25899662, 38, 0.000573000000031243, 69501, 61.0
base-intel-3, 3, 200, 25, 10, 31.28, 133.40, 22.80155485, , 0, , 59.0
intel-3, 3, 200, 25, 10, 40.71, 172.39, 30.62854008, 52, 4.89999999899737e-05, 94998, 60.0
base-intel-3, 3, 200, 25, 10, 43.25, 144.96, 26.11312409, , 0, , 59.0
intel-3, 3, 200, 25, 10, 44.50, 177.89, 31.86368691, 37, 0.00141000000002123, 67672, 59.0
base-intel-3, 3, 200, 25, 10, 36.20, 139.23, 24.12126082, , 0, , 60.0
intel-3, 3, 200, 25, 10, 27.74, 175.25, 27.39347424, 55, 0.00181200000002946, 100793, 59.0
base-intel-3, 3, 200, 25, 10, 17.20, 122.06, 19.11447470, , 0, , 62.0
intel-3, 3, 200, 25, 10, 26.24, 171.51, 26.99082784, 74, 8.40000000152941e-05, 135252, 61.0
base-intel-3, 3, 200, 25, 10, 28.60, 132.67, 22.24635468, , 0, , 62.0
intel-3, 3, 200, 25, 10, 39.84, 176.05, 30.36995580, 101, 0.000432999999986805, 184157, 59.0
base-intel-3, 3, 200, 25, 10, 26.52, 130.81, 21.77093295, , 0, , 60.0
intel-3, 3, 200, 25, 10, 29.82, 171.97, 27.86098029, 38, 0.0015589999999861, 69673, 63.0
base-intel-3, 3, 200, 25, 10, 37.02, 136.57, 24.55782411, , 0, , 62.0
intel-3, 3, 200, 25, 10, 48.50, 183.41, 32.76403533, 44, 0.000800000000026557, 80608, 63.0
base-intel-3, 3, 200, 25, 10, 34.86, 135.59, 24.14363541, , 0, , 63.0
intel-3, 3, 200, 25, 10, 50.73, 188.83, 33.36252483, 78, 0.000269000000002961, 142317, 61.0
base-intel-3, 3, 200, 25, 10, 31.10, 133.47, 22.70699072, , 0, , 60.0
intel-3, 3, 200, 25, 10, 20.80, 167.48, 25.50358209, 66, 6.30000000114705e-05, 120475, 60.0
base-intel-3, 3, 200, 25, 10, 11.38, 117.31, 17.45636149, , 0, , 61.0
intel-3, 3, 200, 25, 10, 16.13, 161.45, 24.37181545, 70, 0.000469000000009601, 127617, 60.0
base-intel-3, 3, 200, 25, 10, 11.79, 118.28, 17.70699741, , 0, , 60.0
intel-3, 3, 200, 25, 10, 14.95, 158.12, 23.84673193, 38, 6.8999999996322e-05, 69476, 60.0
base-intel-3, 3, 200, 25, 10, 11.01, 118.04, 17.33398222, , 0, , 60.0
intel-3, 3, 200, 25, 10, 15.76, 164.24, 24.25937942, 49, 0.000659999999982119, 89477, 59.0
base-intel-3, 3, 200, 25, 10, 11.33, 118.35, 17.42377059, , 0, , 61.0
intel-3, 3, 200, 25, 10, 15.36, 160.59, 24.13817858, 44, 0.000685000000032687, 80504, 59.0
base-intel-3, 3, 200, 25, 10, 11.27, 118.62, 17.51151312, , 0, , 62.0
intel-3, 3, 200, 25, 10, 15.44, 161.30, 24.27197157, 97, 0.000124000000027991, 176734, 63.0
base-intel-3, 3, 200, 25, 10, 11.39, 117.02, 17.43386204, , 0, , 63.0
intel-3, 3, 200, 25, 10, 15.74, 163.60, 24.43145643, 61, 7.59999999786487e-05, 111222, 64.0
base-intel-3, 3, 200, 25, 10, 11.37, 118.62, 17.52012891, , 0, , 63.0
intel-3, 3, 200, 25, 10, 16.54, 163.66, 24.53536929, 41, 0.00103500000000167, 75143, 61.0
base-intel-3, 3, 200, 25, 10, 11.69, 119.36, 17.66702252, , 0, , 62.0
intel-3, 3, 200, 25, 10, 15.83, 159.71, 24.36931527, 69, 0.000351000000023305, 125767, 61.0
base-intel-3, 3, 200, 25, 10, 11.91, 117.24, 17.57130953, , 0, , 61.0
intel-3, 3, 200, 25, 10, 15.99, 161.55, 24.37940941, 85, 0.000102000000026692, 154849, 60.0
base-intel-3, 3, 200, 25, 10, 11.29, 116.37, 17.32445920, , 0, , 61.0
intel-3, 3, 200, 25, 10, 15.34, 163.40, 24.25339501, 55, 0.000118999999983771, 100419, 59.0
base-intel-3, 3, 200, 25, 10, 11.13, 117.26, 17.27688747, , 0, , 61.0
intel-3, 3, 200, 25, 10, 15.26, 162.22, 23.94480092, 42, 0.000162999999986368, 76937, 60.0
base-intel-3, 3, 200, 25, 10, 11.24, 119.49, 17.39569855, , 0, , 62.0
intel-3, 3, 200, 25, 10, 14.97, 160.39, 23.93306993, 47, 0.00114100000001827, 85944, 63.0
base-intel-3, 3, 200, 25, 10, 11.20, 115.22, 17.45308339, , 0, , 61.0
intel-3, 3, 200, 25, 10, 14.70, 164.79, 23.86757725, 39, 0.000905999999986307, 71522, 62.0
base-intel-3, 3, 200, 25, 10, 11.22, 117.82, 17.48403162, , 0, , 68.0
intel-3, 3, 200, 25, 10, 16.37, 159.90, 24.49199598, 39, 1.70000000139225e-05, 71506, 63.0
base-intel-3, 3, 200, 25, 10, 11.63, 115.00, 17.69688848, , 0, , 63.0
