work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
ola-mixed-inverted, 5, 200, 10, 10, 439.09, 9.02873326, 24, 0.166340999999989, 44746
base-ola-mixed-inverted, 5, 200, 10, 10, 347.91, 6.75552226, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 480.19, 9.19250068, 21, 0.0555699999999888, 39343
base-ola-mixed-inverted, 5, 200, 10, 10, 323.30, 6.64858239, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 460.28, 9.04823947, 19, 0.22133500000001, 35689
base-ola-mixed-inverted, 5, 200, 10, 10, 333.74, 6.63955569, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 466.29, 9.06519235, 19, 0.336051999999995, 35607
base-ola-mixed-inverted, 5, 200, 10, 10, 318.85, 6.61871371, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 477.66, 9.09194303, 17, 0.384973000000002, 31847
base-ola-mixed-inverted, 5, 200, 10, 10, 338.19, 6.73213513, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 462.44, 9.06582309, 35, 0.278643999999986, 65121
base-ola-mixed-inverted, 5, 200, 10, 10, 377.95, 6.79681419, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 459.80, 9.07407174, 12, 0.314805999999976, 22710
base-ola-mixed-inverted, 5, 200, 10, 10, 329.33, 6.69819761, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 473.12, 9.06039328, 16, 0.448121000000015, 30063
base-ola-mixed-inverted, 5, 200, 10, 10, 321.53, 6.69259020, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 451.93, 9.04934702, 14, 0.362558999999976, 26282
base-ola-mixed-inverted, 5, 200, 10, 10, 341.98, 6.72575577, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 455.14, 9.06214232, 19, 0.0771100000000047, 35717
base-ola-mixed-inverted, 5, 200, 10, 10, 359.22, 6.74124526, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 457.26, 9.07923730, 19, 0.403176999999971, 35734
base-ola-mixed-inverted, 5, 200, 10, 10, 340.04, 6.60038503, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 459.18, 9.10199546, 28, 0.283557999999971, 52199
base-ola-mixed-inverted, 5, 200, 10, 10, 341.54, 6.67076725, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 465.87, 9.15192519, 17, 0.192911999999978, 31779
base-ola-mixed-inverted, 5, 200, 10, 10, 329.27, 6.64479698, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 472.58, 9.17158162, 25, 0.196469999999977, 46515
base-ola-mixed-inverted, 5, 200, 10, 10, 362.32, 6.79537222, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 476.11, 9.13014060, 24, 0.0617489999999634, 44746
base-ola-mixed-inverted, 5, 200, 10, 10, 342.78, 6.71993197, , 0, 
ola-mixed-inverted, 5, 200, 10, 10, 472.04, 9.16718497, 12, 0.43819400000001, 22673
base-ola-mixed-inverted, 5, 200, 25, 10, 346.20, 6.78868044, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 455.77, 9.06536837, 31, 0.172590000000014, 57928
base-ola-mixed-inverted, 5, 200, 25, 10, 352.15, 6.75923304, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 478.10, 9.11668059, 42, 0.137831000000006, 78188
base-ola-mixed-inverted, 5, 200, 25, 10, 387.70, 6.94445587, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 502.19, 9.28119056, 31, 0.125167999999974, 57712
base-ola-mixed-inverted, 5, 200, 25, 10, 409.27, 6.88889049, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 641.19, 9.67285316, 48, 0.176249999999982, 89103
base-ola-mixed-inverted, 5, 200, 25, 10, 385.24, 6.83330080, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 499.42, 9.24971605, 28, 0.108879000000002, 52355
base-ola-mixed-inverted, 5, 200, 25, 10, 368.19, 6.76628540, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 502.37, 9.21298181, 42, 0.279021999999998, 78169
base-ola-mixed-inverted, 5, 200, 25, 10, 336.29, 6.70413010, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 464.13, 9.10530059, 49, 0.16208499999999, 90989
base-ola-mixed-inverted, 5, 200, 25, 10, 379.53, 6.84211398, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 484.50, 9.13804325, 55, 0.190506999999968, 102420
base-ola-mixed-inverted, 5, 200, 25, 10, 392.40, 6.86628936, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 499.34, 9.18999416, 56, 0.14838199999997, 103788
base-ola-mixed-inverted, 5, 200, 25, 10, 0, 0, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 469.83, 9.17949290, 53, 0.177712999999983, 98607
base-ola-mixed-inverted, 5, 200, 25, 10, 398.07, 6.84661271, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 502.29, 9.19339690, 63, 0.149803999999961, 117270
base-ola-mixed-inverted, 5, 200, 25, 10, 377.07, 6.82880256, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 491.56, 9.17693494, 59, 0.0862050000000067, 109641
base-ola-mixed-inverted, 5, 200, 25, 10, 356.13, 6.75023787, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 457.05, 9.02407369, 54, 0.107376999999985, 100367
base-ola-mixed-inverted, 5, 200, 25, 10, 363.74, 6.75771931, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 485.01, 9.20147077, 29, 0.170833000000016, 54132
base-ola-mixed-inverted, 5, 200, 25, 10, 376.19, 6.80539432, , 0, 
ola-mixed-inverted, 5, 200, 25, 10, 470.07, 9.07586770, 60, 0.200431999999978, 111474
base-ola-mixed-inverted, 5, 200, 25, 10, 349.48, 6.71081314, , 0, 
