work,dimension,population_size,max_gens,alpha,PKG,seconds,generations,diff_fitness,evaluations
base-cec-initial, 10, 200, 25, 10, 354.44, 6.71129367, , 0, 
cec-initial, 10, 200, 25, 10, 463.41, 9.06345627, 53, 3.657467, 98233
base-cec-initial, 10, 200, 25, 10, 344.34, 6.70246453, , 0, 
cec-initial, 10, 200, 25, 10, 481.74, 9.19398274, 38, 3.77204599999999, 70515
base-cec-initial, 10, 200, 25, 10, 366.71, 6.77178497, , 0, 
cec-initial, 10, 200, 25, 10, 583.21, 9.56539086, 60, 5.06764499999997, 111179
base-cec-initial, 10, 200, 25, 10, 417.62, 7.00001215, , 0, 
cec-initial, 10, 200, 25, 10, 542.80, 9.42937417, 27, 4.04298, 50059
base-cec-initial, 10, 200, 25, 10, 485.92, 7.15702516, , 0, 
cec-initial, 10, 200, 25, 10, 570.66, 9.36151217, 37, 6.12968499999999, 68621
base-cec-initial, 10, 200, 25, 10, 349.79, 6.64248460, , 0, 
cec-initial, 10, 200, 25, 10, 518.88, 9.24821119, 64, 4.05426899999998, 118603
base-cec-initial, 10, 200, 25, 10, 368.95, 6.77657785, , 0, 
cec-initial, 10, 200, 25, 10, 501.63, 9.18092267, 58, 5.137968, 107617
base-cec-initial, 10, 200, 25, 10, 375.93, 6.79196961, , 0, 
cec-initial, 10, 200, 25, 10, 488.01, 9.14907431, 43, 6.60800499999999, 79565
base-cec-initial, 10, 200, 25, 10, 404.03, 6.84226566, , 0, 
cec-initial, 10, 200, 25, 10, 547.78, 9.52901281, 32, 2.515556, 59383
base-cec-initial, 10, 200, 25, 10, 355.88, 6.71498518, , 0, 
cec-initial, 10, 200, 25, 10, 466.57, 9.12322402, 47, 4.215349, 87388
base-cec-initial, 10, 200, 25, 10, 344.78, 6.69951578, , 0, 
cec-initial, 10, 200, 25, 10, 460.23, 9.05986478, 37, 1.483161, 68799
base-cec-initial, 10, 200, 25, 10, 326.17, 6.60082687, , 0, 
cec-initial, 10, 200, 25, 10, 498.31, 9.18520093, 31, 3.77229, 57466
base-cec-initial, 5, 400, 10, 10, 422.25, 7.09299915, , 0, 
cec-initial, 5, 400, 10, 10, 528.57, 9.47265041, 16, 0.345428999999967, 60292
base-cec-initial, 5, 400, 10, 10, 390.25, 6.88241155, , 0, 
cec-initial, 5, 400, 10, 10, 571.26, 9.68456993, 16, 0.244538999999975, 60041
base-cec-initial, 5, 400, 10, 10, 369.98, 6.80183399, , 0, 
cec-initial, 5, 400, 10, 10, 498.47, 9.12689699, 17, 0.235229000000004, 63603
base-cec-initial, 5, 400, 10, 10, 380.24, 6.79210399, , 0, 
cec-initial, 5, 400, 10, 10, 526.12, 9.39984192, 17, 0.157342999999969, 63670
base-cec-initial, 5, 400, 10, 10, 426.06, 7.10426786, , 0, 
cec-initial, 5, 400, 10, 10, 566.25, 9.56523975, 15, 0.297116000000017, 56344
base-cec-initial, 5, 400, 10, 10, 420.04, 7.05108407, , 0, 
cec-initial, 5, 400, 10, 10, 528.48, 9.38864859, 15, 0.089919000000009, 56461
base-cec-initial, 5, 400, 10, 10, 383.24, 6.84814564, , 0, 
cec-initial, 5, 400, 10, 10, 490.35, 9.29652502, 21, 0.0911729999999693, 78711
base-cec-initial, 5, 400, 10, 10, 392.30, 6.86439441, , 0, 
cec-initial, 5, 400, 10, 10, 508.94, 9.30353192, 22, 0.10520600000001, 82420
base-cec-initial, 5, 400, 10, 10, 364.98, 6.78588905, , 0, 
cec-initial, 5, 400, 10, 10, 535.81, 9.47242432, 27, 0.123883999999975, 100754
base-cec-initial, 5, 400, 10, 10, 386.85, 6.86845984, , 0, 
cec-initial, 5, 400, 10, 10, 482.10, 9.14658174, 22, 0.294573000000014, 81940
base-cec-initial, 5, 400, 10, 10, 333.02, 6.67069848, , 0, 
cec-initial, 5, 400, 10, 10, 473.64, 9.17319288, 17, 0.258492999999987, 63934
base-cec-initial, 5, 400, 10, 10, 356.66, 6.75997157, , 0, 
cec-initial, 5, 400, 10, 10, 457.08, 9.04268531, 33, 0.0582529999999792, 122922
base-cec-initial, 5, 400, 10, 10, 331.04, 6.65440398, , 0, 
cec-initial, 5, 400, 10, 10, 428.15, 8.96764918, 35, 0.139129999999966, 130460
base-cec-initial, 5, 400, 10, 10, 370.68, 6.78618810, , 0, 
cec-initial, 5, 400, 10, 10, 501.37, 9.18864349, 30, 0.144449000000009, 111472
base-cec-initial, 5, 400, 10, 10, 369.44, 6.74102791, , 0, 
cec-initial, 5, 400, 10, 10, 471.09, 9.08084764, 23, 0.179575999999997, 85994
base-cec-initial, 5, 400, 10, 10, 353.28, 6.70000116, , 0, 
cec-initial, 5, 400, 10, 10, 457.44, 9.07437692, 18, 0.163116000000002, 67533
base-cec-initial, 5, 400, 10, 10, 471.73, 7.07884309, , 0, 
cec-initial, 5, 400, 10, 10, 503.96, 9.24072233, 18, 0.0686509999999885, 67598
base-cec-initial, 5, 400, 10, 10, 399.65, 6.82099507, , 0, 
cec-initial, 5, 400, 10, 10, 481.37, 9.08109194, 20, 0.189944999999966, 74814
base-cec-initial, 5, 400, 10, 10, 351.62, 6.73848312, , 0, 
cec-initial, 5, 400, 10, 10, 511.76, 9.32166948, 29, 0.0851999999999862, 108205
base-cec-initial, 5, 400, 10, 10, 417.28, 7.05226473, , 0, 
cec-initial, 5, 400, 10, 10, 473.58, 9.08332205, 15, 0.126213000000007, 56343
base-cec-initial, 5, 400, 10, 10, 357.80, 6.72069303, , 0, 
cec-initial, 5, 400, 10, 10, 488.33, 9.19158185, 27, 0.225615000000005, 100897
base-cec-initial, 5, 400, 10, 10, 341.56, 6.63450003, , 0, 
cec-initial, 5, 400, 10, 10, 447.40, 8.96376151, 22, 0.219268999999997, 81841
base-cec-initial, 5, 400, 10, 10, 341.66, 6.68912037, , 0, 
